MS_system,Package,SQ reliability remediation effort,Security rating,Critical violations,Violations,Sqale rating,Cognitive complexity,Minor violations,Info violations,Security remediation effort,SQ maintainability remediation effort,Security hotspots,Effort to reach rating A,Duplicated blocks,Reliability remediation effort,Reliability rating,Code smells,SQ security remediation effort,Bugs,Major violations
java-microservice,com.apssouza.exceptions,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
java-microservice,com.apssouza.helpers,0,1.0,1,2,1.0,3,0,1,0,20,0,0,0,0,1.0,2,0,0,0
java-microservice,com.apssouza.mailservice.integration.reminder,0,1.0,1,2,1.0,0,1,0,0,32,0,0,1,0,1.0,2,0,0,0
java-microservice,com.apssouza.integrations.socket,0,1.0,0,2,1.0,0,1,0,0,25,0,0,0,0,1.0,2,0,0,1
java-microservice,com.apssouza,0,1.0,3,37,1.0,15,9,0,0,342,0,0,5,0,1.0,37,0,0,21
java-microservice,com.apssouza,0,1.0,0,2,1.0,0,1,0,0,7,1,0,0,0,1.0,2,0,0,1
java-microservice,com.apssouza,0,1.0,0,5,1.0,1,0,1,0,35,0,0,2,0,1.0,5,0,0,4
java-microservice,com.apssouza,10,1.0,3,19,1.0,12,6,6,0,103,0,0,1,10,3.0,18,0,1,4
java-microservice,com.apssouza,0,1.0,0,4,1.0,1,2,0,0,16,0,0,1,0,1.0,4,0,0,2
java-microservice,com.apssouza.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
java-microservice,com.apssouza.discovery,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
java-microservice,de.codecentric.boot.admin,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
java-microservice,com.apssouza.listeners,0,1.0,0,1,1.0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0
java-microservice,com.apssouza.mailservice,0,1.0,1,3,1.0,3,1,0,0,37,0,0,1,0,1.0,3,0,0,1
java-microservice,com.apssouza.monitors,0,1.0,0,2,1.0,0,0,2,0,0,0,0,0,0,1.0,2,0,0,0
java-microservice,com.apssouza.pojos,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
java-microservice,com.apssouza.pojos,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
java-microservice,com.apssouza.pojos,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
java-microservice,com.apssouza.eventsourcing.queries,0,1.0,0,1,1.0,0,0,0,0,10,0,0,0,0,1.0,1,0,0,1
java-microservice,com.apssouza.repositories,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
java-microservice,com.apssouza.repositories,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
java-microservice,com.apssouza.mailservice.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
java-microservice,com.apssouza.eventsourcing.services,0,1.0,0,1,1.0,0,1,0,0,2,0,0,0,0,1.0,1,0,0,0
java-microservice,com.apssouza.services,0,1.0,0,1,1.0,0,0,0,0,5,0,0,0,0,1.0,1,0,0,1
java-microservice,com.apssouza.services,0,1.0,0,1,1.0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0
java-microservice,com.apssouza.services,10,1.0,0,2,1.0,0,1,0,0,2,0,0,0,10,3.0,1,0,1,1
java-microservice,com.apssouza.services,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
java-microservice,com.apssouza.infra,0,1.0,0,1,1.0,0,0,0,0,10,0,0,0,0,1.0,1,0,0,1
java-microservice,com.apssouza.monitoring,0,1.0,0,1,1.0,4,0,0,0,10,0,0,0,0,1.0,1,0,0,1
java-microservice,com.apssouza.validation,0,1.0,1,2,1.0,0,0,1,0,5,0,0,0,0,1.0,2,0,0,0
train-ticket,org.myproject.ms.monitoring.antn,15,1.0,1,3,1.0,83,1,0,0,10,0,0,0,15,2.0,2,0,1,1
train-ticket,org.myproject.ms.monitoring.instrument.async,0,1.0,0,5,1.0,38,0,1,0,45,0,0,2,0,1.0,5,0,0,1
train-ticket,inside_payment.async,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,org.myproject.ms.monitoring.atcfg,0,1.0,0,4,1.0,12,1,0,0,16,1,0,0,0,1.0,4,0,0,3
train-ticket,org.myproject.ms.monitoring.instrument.web.client,0,1.0,0,4,1.0,24,1,0,0,7,0,0,0,0,1.0,4,0,0,3
train-ticket,notification.config,0,1.0,1,2,1.0,0,1,0,0,4,0,0,3,0,1.0,2,0,0,0
train-ticket,fdse.microservice.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0
train-ticket,consign.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,adminroute.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,rebook.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,security.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,price.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0
train-ticket,train.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,travel2.config,0,1.0,0,1,1.0,0,1,0,0,10,0,0,1,0,1.0,1,0,0,0
train-ticket,execute.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,preserveOther.config,0,1.0,1,4,1.0,0,3,0,0,24,0,0,3,0,1.0,4,0,0,0
train-ticket,route.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket,plan.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,assurance.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,edu.fudan.common.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,other.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0
train-ticket,food_delivery.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,auth.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,inside_payment.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,verifycode.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket,adminbasic.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket,trainFood.config,0,1.0,0,1,1.0,0,1,0,0,10,0,0,3,0,1.0,1,0,0,0
train-ticket,contacts.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,adminuser.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket,foodsearch.config,0,1.0,1,2,1.0,0,1,0,0,4,0,0,2,0,1.0,2,0,0,0
train-ticket,order.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket,seat.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket,delivery.config,0,1.0,1,2,1.0,0,1,0,0,4,0,0,0,0,1.0,2,0,0,0
train-ticket,waitorder.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket,travel.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket,admintravel.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,cancel.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,user.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket,travelplan.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,adminorder.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,com.trainticket.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,consignprice.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,preserve.config,0,1.0,1,2,1.0,0,1,0,0,4,0,0,3,0,1.0,2,0,0,0
train-ticket,food.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,fdse.microservice.config,0,1.0,0,0,1.0,0,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,auth.constant,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,notification.controller,0,1.0,0,7,1.0,0,7,0,0,32,0,0,0,0,1.0,7,0,0,0
train-ticket,fdse.microservice.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,consign.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,adminroute.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,rebook.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,security.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,price.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,train.controller,0,1.0,1,15,1.0,15,0,0,0,80,0,0,0,0,1.0,15,0,0,14
train-ticket,travel2.controller,0,1.0,0,2,1.0,2,2,0,0,20,0,0,0,0,1.0,2,0,0,0
train-ticket,execute.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,preserveOther.controller,0,1.0,0,1,1.0,0,1,0,0,10,0,0,0,0,1.0,1,0,0,0
train-ticket,route.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,plan.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,assurance.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,other.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,food_delivery.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,auth.controller,0,1.0,0,3,1.0,1,0,0,0,15,0,0,0,0,1.0,3,0,0,3
train-ticket,inside_payment.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,verifycode.controller,0,1.0,0,0,1.0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,adminbasic.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,trainFood.controller,0,1.0,0,1,1.0,0,1,0,0,10,0,0,0,0,1.0,1,0,0,0
train-ticket,contacts.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,config.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,adminuser.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,foodsearch.controller,0,1.0,0,1,1.0,0,1,0,0,5,0,0,0,0,1.0,1,0,0,0
train-ticket,order.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,seat.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,waitorder.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,travel.controller,0,1.0,0,2,1.0,4,2,0,0,11,0,0,0,0,1.0,2,0,0,0
train-ticket,admintravel.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,cancel.controller,0,1.0,0,0,1.0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,user.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,travelplan.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,adminorder.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,com.trainticket.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,consignprice.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,preserve.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,food.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,fdse.microservice.controller,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,auth.dto,0,1.0,0,9,1.0,0,0,0,0,45,0,0,0,0,1.0,9,0,0,9
train-ticket,adminuser.dto,0,1.0,0,7,2.0,0,0,0,0,35,0,11,1,0,1.0,7,0,0,7
train-ticket,user.dto,0,1.0,0,10,1.0,3,0,0,0,50,0,0,2,0,1.0,10,0,0,10
train-ticket,notification.entity,0,1.0,0,20,2.0,0,0,0,0,100,0,18,1,0,1.0,20,0,0,20
train-ticket,fdse.microservice.entity,0,1.0,0,2,1.0,0,1,0,0,7,0,0,1,0,1.0,2,0,0,1
train-ticket,consign.entity,0,1.0,0,19,1.0,0,0,0,0,95,0,0,1,0,1.0,19,0,0,19
train-ticket,rebook.entity,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,security.entity,0,1.0,0,2,1.0,0,0,0,0,10,0,0,0,0,1.0,2,0,0,2
train-ticket,price.entity,0,1.0,0,2,1.0,0,0,0,0,10,0,0,0,0,1.0,2,0,0,2
train-ticket,train.entity,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0
train-ticket,travel2.entity,0,1.0,0,16,1.0,0,4,0,0,100,0,0,2,0,1.0,16,0,0,12
train-ticket,route.entity,0,1.0,0,8,1.0,0,1,0,0,37,0,0,0,0,1.0,8,0,0,7
train-ticket,assurance.entity,0,1.0,0,8,1.0,3,0,0,0,40,0,0,1,0,1.0,8,0,0,8
train-ticket,edu.fudan.common.entity,0,1.0,1,185,1.0,29,1,0,0,922,0,0,13,0,1.0,185,0,0,183
train-ticket,other.entity,0,1.0,0,15,1.0,5,1,0,0,75,0,0,5,0,1.0,15,0,0,14
train-ticket,food_delivery.entity,0,1.0,0,19,1.0,0,0,0,0,95,0,0,0,0,1.0,19,0,0,19
train-ticket,auth.entity,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0
train-ticket,inside_payment.entity,0,1.0,0,12,1.0,6,0,0,0,60,0,0,3,0,1.0,12,0,0,12
train-ticket,adminbasic.entity,0,1.0,0,5,2.0,0,0,0,0,25,0,7,0,0,1.0,5,0,0,5
train-ticket,trainFood.entity,0,1.0,0,1,1.0,0,1,0,0,10,0,0,0,0,1.0,1,0,0,0
train-ticket,contacts.entity,0,1.0,0,1,1.0,8,0,0,0,5,0,0,2,0,1.0,1,0,0,1
train-ticket,config.entity,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,foodsearch.entity,0,1.0,0,12,1.0,0,0,0,0,60,0,0,0,0,1.0,12,0,0,12
train-ticket,order.entity,0,1.0,0,9,1.0,5,0,0,0,45,0,0,5,0,1.0,9,0,0,9
train-ticket,delivery.entity,0,1.0,0,4,1.0,0,0,0,0,20,0,0,0,0,1.0,4,0,0,4
train-ticket,waitorder.entity,15,1.0,0,20,1.0,4,1,0,0,95,0,0,1,15,2.0,19,0,1,19
train-ticket,travel.entity,0,1.0,0,10,1.0,0,0,0,0,50,0,0,2,0,1.0,10,0,0,10
train-ticket,cancel.entity,0,1.0,0,5,1.0,0,0,0,0,25,0,0,0,0,1.0,5,0,0,5
train-ticket,user.entity,0,1.0,0,4,1.0,0,0,0,0,20,0,0,0,0,1.0,4,0,0,4
train-ticket,travelplan.entity,0,1.0,0,17,1.0,0,0,0,0,85,0,0,0,0,1.0,17,0,0,17
train-ticket,com.trainticket.entity,0,1.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0
train-ticket,consignprice.entity,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,food.entity,0,1.0,0,3,1.0,0,0,0,0,15,0,0,0,0,1.0,3,0,0,3
train-ticket,edu.fudan.common.exception,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,auth.exception,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,auth.exception.handler,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,auth.service.impl,0,1.0,0,2,1.0,12,1,0,0,7,0,0,0,0,1.0,2,0,0,1
train-ticket,verifycode.service.impl,0,1.0,0,4,1.0,15,4,0,0,30,1,0,0,0,1.0,4,0,0,0
train-ticket,waitorder.service.Impl,0,1.0,0,4,1.0,21,3,0,0,22,0,0,0,0,1.0,4,0,0,1
train-ticket,user.service.impl,0,1.0,1,8,1.0,13,6,0,0,24,0,0,0,0,1.0,8,0,0,1
train-ticket,fdse.microservice.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket,consign.init,0,1.0,0,1,1.0,0,0,0,0,5,0,0,0,0,1.0,1,0,0,1
train-ticket,security.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,price.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,8,0,1.0,0,0,0,0
train-ticket,train.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket,travel2.init,0,1.0,0,1,1.0,0,1,0,0,10,0,0,4,0,1.0,1,0,0,0
train-ticket,route.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket,assurance.init,0,1.0,0,1,1.0,0,0,0,0,5,0,0,0,0,1.0,1,0,0,1
train-ticket,other.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,food_delivery.init,0,1.0,0,3,1.0,1,1,0,0,11,0,0,0,0,1.0,3,0,0,2
train-ticket,auth.init,0,1.0,0,0,1.0,2,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,inside_payment.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,trainFood.init,0,1.0,0,1,1.0,5,1,0,0,10,0,0,1,0,1.0,1,0,0,0
train-ticket,contacts.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,config.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,order.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,travel.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,4,0,1.0,0,0,0,0
train-ticket,user.init,0,1.0,0,0,1.0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,com.trainticket.init,0,1.0,0,1,1.0,0,0,0,0,5,0,0,0,0,1.0,1,0,0,1
train-ticket,consignprice.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,food.init,0,1.0,0,1,1.0,5,0,0,0,5,0,0,1,0,1.0,1,0,0,1
train-ticket,org.myproject.ms.monitoring.instrument,40,1.0,5,31,1.0,332,3,5,0,214,2,0,2,40,4.0,28,0,3,15
train-ticket,adminbasic,0,1.0,9,35,1.0,0,20,0,0,152,0,0,2,0,1.0,35,0,0,6
train-ticket,adminorder,0,1.0,2,19,1.0,13,8,0,0,81,0,0,3,0,1.0,19,0,0,9
train-ticket,adminroute,0,1.0,1,11,1.0,11,5,0,0,43,0,0,4,0,1.0,11,0,0,5
train-ticket,admintravel,0,1.0,2,15,1.0,31,12,0,0,49,0,0,4,0,1.0,15,0,0,1
train-ticket,adminuser,0,1.0,2,18,1.0,8,8,0,0,76,0,0,3,0,1.0,18,0,0,8
train-ticket,assurance,30,1.0,0,19,1.0,27,0,0,0,85,0,0,4,30,3.0,17,0,2,19
train-ticket,auth,0,1.0,0,14,1.0,15,1,0,0,67,0,0,1,0,1.0,14,0,0,13
train-ticket,cancel,0,1.0,2,18,1.0,67,7,1,0,96,0,0,3,0,1.0,18,0,0,8
train-ticket,com.trainticket,0,1.0,0,1,1.0,7,0,0,0,5,0,0,4,0,1.0,1,0,0,1
train-ticket,config,0,1.0,1,1,1.0,11,0,0,0,8,0,0,3,0,1.0,1,0,0,0
train-ticket,consign,0,1.0,0,27,1.0,11,2,0,0,129,0,0,4,0,1.0,27,0,0,25
train-ticket,consignprice,0,1.0,0,0,1.0,7,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket,contacts,5,1.0,0,6,1.0,21,4,0,0,16,0,0,5,5,2.0,5,0,1,2
train-ticket,delivery,0,1.0,1,6,1.0,3,1,0,0,24,0,0,0,0,1.0,6,0,0,4
train-ticket,execute,30,1.0,3,13,1.0,36,10,0,0,34,0,0,3,30,2.0,7,0,6,0
train-ticket,fdse.microservice,0,1.0,0,2,1.0,22,1,0,0,7,0,0,4,0,1.0,2,0,0,1
train-ticket,fdse.microservice,0,1.0,5,26,1.0,71,15,1,0,128,0,0,3,0,1.0,26,0,0,5
train-ticket,food,0,1.0,1,12,1.0,19,0,0,0,67,0,0,4,0,1.0,12,0,0,11
train-ticket,food_delivery,0,1.0,2,25,1.0,18,2,0,0,124,0,0,3,0,1.0,25,0,0,21
train-ticket,foodsearch,0,1.0,2,21,1.0,62,5,1,0,105,0,0,2,0,1.0,21,0,0,13
train-ticket,gateway,0,1.0,0,4,1.0,0,0,0,0,27,0,0,0,0,1.0,4,0,0,4
train-ticket,inside_payment,65,1.0,1,29,1.0,63,6,0,0,100,0,0,7,65,3.0,23,0,6,22
train-ticket,notification,0,1.0,1,29,1.0,6,8,0,0,136,0,0,9,0,1.0,29,0,0,20
train-ticket,order,0,1.0,1,18,1.0,100,2,0,0,106,0,0,16,0,1.0,18,0,0,15
train-ticket,other,0,1.0,1,25,1.0,99,4,0,0,137,0,0,14,0,1.0,25,0,0,20
train-ticket,plan,0,1.0,3,15,1.0,37,8,0,0,58,0,0,5,0,1.0,15,0,0,4
train-ticket,preserve,0,1.0,2,25,1.0,37,12,2,0,94,0,0,8,0,1.0,25,0,0,9
train-ticket,preserveOther,0,1.0,2,32,1.0,37,19,2,0,164,0,0,8,0,1.0,32,0,0,9
train-ticket,price,0,1.0,1,11,1.0,22,1,0,0,55,0,0,9,0,1.0,11,0,0,9
train-ticket,rebook,0,1.0,3,21,1.0,76,15,1,0,84,0,0,3,0,1.0,21,0,0,2
train-ticket,route,0,1.0,0,8,1.0,24,1,0,0,37,0,0,4,0,1.0,8,0,0,7
train-ticket,seat,5,1.0,1,13,1.0,26,9,0,0,37,1,0,2,5,4.0,12,0,1,3
train-ticket,security,0,1.0,0,6,1.0,11,2,0,0,24,0,0,3,0,1.0,6,0,0,4
train-ticket,train,0,1.0,1,15,1.0,29,0,0,0,80,0,0,6,0,1.0,15,0,0,14
train-ticket,trainFood,0,1.0,0,8,1.0,15,8,0,0,80,0,0,4,0,1.0,8,0,0,0
train-ticket,travel,0,1.0,1,42,1.0,74,7,0,0,210,0,0,17,0,1.0,42,0,0,34
train-ticket,travel2,0,1.0,1,42,1.0,59,21,0,0,255,0,0,16,0,1.0,42,0,0,20
train-ticket,travelplan,0,1.0,2,35,1.0,12,7,0,0,175,0,0,8,0,1.0,35,0,0,26
train-ticket,user,0,1.0,1,22,1.0,17,6,0,0,94,0,0,4,0,1.0,22,0,0,15
train-ticket,verifycode,0,1.0,0,4,1.0,20,4,0,0,30,1,0,3,0,1.0,4,0,0,0
train-ticket,waitorder,30,1.0,0,29,1.0,34,7,1,0,141,1,0,3,30,3.0,27,0,2,21
train-ticket,auth.security.jwt,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,org.myproject.ms.monitoring.lgger,0,1.0,3,3,1.0,9,0,0,0,15,0,0,0,0,1.0,3,0,0,0
train-ticket,org.services.analysis,110,1.0,52,228,1.0,740,104,3,0,1987,8,0,47,110,5.0,214,0,14,59
train-ticket,org.myproject.ms.monitoring.instrument.messaging.websocket,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,notification.mq,0,1.0,0,0,1.0,2,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,preserveOther.mq,0,1.0,0,1,1.0,0,1,0,0,10,0,0,0,0,1.0,1,0,0,0
train-ticket,foodsearch.mq,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,delivery.mq,0,1.0,0,0,1.0,3,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,preserve.mq,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,org.myproject.ms.monitoring.instrument.msg,5,1.0,1,6,1.0,63,2,2,0,7,1,0,0,5,4.0,5,0,1,1
train-ticket,org.myproject.ms.monitoring.mtc,0,1.0,2,2,1.0,5,0,0,0,10,0,0,0,0,1.0,2,0,0,0
train-ticket,notification.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,fdse.microservice.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,consign.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,security.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,price.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,train.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,travel2.repository,0,1.0,0,1,1.0,0,1,0,0,10,0,0,0,0,1.0,1,0,0,0
train-ticket,route.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,assurance.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,other.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,food_delivery.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket,auth.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
